PJM,SPP,TRE,SOU,WECC,EICW,NE
0,0.0698,0.0288,0,1.5864,0.0069,0
0,0,0,0,0.3813,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0566,0,0,0.2546,0,0.0014,0.1908
0.4402,0.0633,0.0768,1.0375,0.0016,0.2278,0.876
1.0367,0.6918,0.3684,1.7132,0.1994,0.9507,1.3524
1.4163,1.5384,0.624,2.2206,1.2634,1.7252,1.5821
1.7717,2.1126,0.7752,2.5336,2.6034,2.3274,1.6488
2.0938,2.3896,0.8616,2.651,3.7699,2.8402,1.6441
2.0383,2.4429,0.8628,2.5324,4.2666,3.0044,1.4506
1.5827,2.3353,0.828,2.2131,4.4429,2.7196,1.0803
1.0537,2.0457,0.7368,1.7064,4.2927,2.0919,0.6597
0.3523,1.5093,0.57,1.0032,3.8169,1.2481,0.0656
6.30E-03,0.7814,0.3204,0.1074,2.9799,0.403,0
0,0.0769,0.0192,0,1.7049,0.0049,0
0,0,0,0,0.391,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0689,0,0,0.1542,0,0.0009,0.1319
0.426,0.0667,0.0708,0.737,0.0015,0.3242,0.5953
0.8743,0.6553,0.3552,1.2019,0.209,1.1966,1.0107
1.3977,1.5492,0.6024,1.6669,1.3901,2.2547,1.4786
1.8506,2.2962,0.7632,1.8478,2.8308,3.0415,1.8148
1.9215,2.5962,0.8496,1.9955,3.8609,3.4163,1.7638
1.3867,2.6707,0.8676,1.8549,4.3968,3.3192,1.2316
0.8478,2.5444,0.8244,1.5613,4.5952,2.9461,0.7031
0.4464,2.2078,0.714,1.1442,4.408,2.248,0.3347
0.1535,1.6531,0.5376,0.5586,3.9077,1.3208,0.0225
2.00E-03,0.8844,0.264,0.0318,3.0376,0.4491,0
0,0.0791,0.0156,0,1.7312,0.0037,0
0,0,0,0,0.3843,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.1187,0,0,0.2201,0,0.0013,0.1373
0.7663,0.0805,0.0912,1.0871,0.0019,0.3994,0.8179
1.5456,0.8093,0.3996,1.9044,0.1912,1.5636,1.5357
2.1015,1.698,0.6456,2.4147,1.2952,2.7687,1.9963
2.5337,2.1885,0.7956,2.6758,2.787,3.3734,2.2096
2.6494,2.4328,0.8796,2.7305,3.8016,3.7289,2.2035
2.5922,2.4803,0.9012,2.5884,4.3743,3.8205,2.0029
2.409,2.3329,0.864,2.2649,4.4828,3.6142,1.6243
1.7555,1.9766,0.7644,1.7375,4.3132,2.9092,1.0338
0.6718,1.4177,0.5976,0.9925,3.8308,1.7801,0.1367
2.05E-02,0.7156,0.3552,0.0846,3.0091,0.4962,0
0,1.57E-02,0.0204,0,1.7003,0.0049,0
0,0,0,0,0.364,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.1068,0,0,0.3207,0,0.0036,0.0621
0.7108,0.0349,0.0708,1.2903,0.0015,0.3747,0.4085
1.5331,0.3964,0.36,2.0328,0.1418,1.4356,1.0076
2.248,1.023,0.606,2.5104,1.2732,2.6162,1.8055
2.868,1.5094,0.7476,2.7482,2.794,3.2888,2.3676
2.9366,1.759,0.8292,2.8207,3.8597,3.4257,2.5112
2.6092,1.8358,0.8664,2.7149,4.4841,3.1019,2.2843
2.0677,1.7927,0.8376,2.4067,4.7098,2.5113,1.8243
1.347,1.5654,0.7356,1.8868,4.6885,1.7484,1.1102
0.403,1.151,0.504,1.1461,4.1656,0.939,0.1144
7.00E-04,0.574,0.2292,0.0978,3.168,0.2598,0
0,0.0258,0.0096,0,1.6736,0.0026,0
0,0,0,0,0.3381,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0727,0,0,0.237,0,0.0034,0.0455
0.5808,0.0675,0.0264,1.1575,0.0006,0.4533,0.3196
1.592,0.8849,0.1236,1.6786,0.1934,1.6626,0.7799
2.4855,1.7316,0.1632,2.2724,1.4194,2.8481,1.432
3.1279,2.2785,0.198,2.5846,2.9125,3.5356,2.0609
3.1139,2.5832,0.2136,2.676,3.9002,3.5873,2.3832
2.842,2.6768,0.2328,2.4855,4.3874,3.3502,2.2383
2.4174,2.5652,0.2172,2.0747,4.5425,3.1599,1.7625
1.5333,2.2412,0.1656,1.4541,4.4263,2.4827,1.0151
0.3733,1.6908,0.096,0.5784,3.8782,1.5265,0.0479
0.0103,0.9494,0.0348,0.0423,2.9542,0.4196,0
0,0.0661,0,0,1.647,0,0
0,0,0,0,0.3602,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.1946,0,0,0.3219,0,0.0055,0.1652
0.9882,0.0765,0.0924,1.3247,0.0019,0.5379,0.8909
1.9202,0.6572,0.4224,2.0862,0.1371,1.7422,1.6457
2.5754,1.4629,0.6864,2.5717,1.1648,2.9071,1.9509
3.0871,1.9015,0.852,2.8311,2.5101,3.774,2.2408
3.2213,2.245,0.9396,2.8916,3.4485,4.1213,2.1224
2.9976,2.2495,0.9612,2.7594,3.9465,3.8703,1.8867
2.5425,1.9895,0.918,2.4346,4.1068,3.3,1.2549
1.8565,1.6548,0.8136,1.898,3.9422,2.5448,0.6339
0.7634,1.0242,0.6408,1.1219,3.5404,1.5819,0.0389
2.85E-02,0.5627,0.3924,0.0827,2.8148,0.425,0
0,0.0736,0.0252,0,1.6308,0.006,0
0,0,0,0,0.3365,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.1266,0,0,0.2608,0,0.0046,0.0913
0.875,0.0834,0.0912,1.2204,0.0019,0.4343,0.4529
1.7292,0.7884,0.4044,1.9889,0.1313,1.7883,0.7275
2.3107,1.5973,0.654,2.4891,1.2172,3.0096,1.0551
2.7963,2.0991,0.804,2.7519,2.6619,3.8498,1.4508
2.8382,2.2918,0.8808,2.8088,3.7361,4.2615,0.9116
2.8185,2.2989,0.9,2.6907,4.4228,4.1617,0.6913
2.5441,2.2493,0.8544,2.3487,4.8304,3.551,0.7497
1.8518,2.0708,0.7476,1.8001,4.795,2.6827,0.6029
0.6474,1.511,0.5628,1.0381,4.3296,1.6448,0.0548
4.50E-03,0.7306,0.2868,0.0768,3.371,0.4546,0
0,0.065,0.0108,0,1.86,0.0026,0
0,0,0,0,0.35,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.1742,0,0,0.1439,0,0.0041,0.1622
1.0985,0.0395,0.0576,0.8317,0.0012,0.3069,1.0036
2.0029,0.5462,0.3264,1.5085,0.0913,1.2977,1.7574
2.6025,1.1278,0.5652,2.0205,1.0709,2.3051,2.2594
2.9353,1.4545,0.7188,2.2717,2.6299,2.783,2.5193
2.9951,1.5531,0.78,2.3172,3.8489,2.8546,2.5408
2.7703,1.6144,0.7044,2.1688,4.5841,2.6432,2.2696
2.2376,1.6767,0.4824,1.9619,4.9462,2.1922,1.7634
1.4583,1.4804,0.2436,1.4749,4.7613,1.4796,1.019
0.4293,1.1214,0.1092,0.7958,4.2042,0.7606,0.0858
4.00E-04,0.5319,0.0336,0.0392,3.2736,0.1338,0
0,5.38E-02,0,0,1.7772,0.0001,0
0,0,0,0,0.2502,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0272,0,0,0.067,0,0.0004,0.006
0.4217,0.0407,0.0144,0.3693,0.0003,0.3849,0.1111
1.0539,0.8094,0.1452,0.88,0.1242,1.663,0.2178
1.4903,1.6828,0.2916,1.4704,0.9955,2.6965,0.306
1.622,2.2448,0.45,1.6655,2.229,3.3462,0.3265
1.4705,2.5503,0.606,1.5156,3.0932,3.6186,0.2956
1.0706,2.6203,0.69,1.3773,3.5238,3.604,0.2415
1.009,2.5293,0.744,1.2041,3.5774,3.3563,0.1535
0.9074,2.186,0.6756,0.7367,3.4002,2.7938,0.0656
0.413,1.4894,0.5136,0.2739,2.7397,1.5877,0
0.0056,0.6885,0.2496,0.0164,1.8201,0.3277,0
0,0.0626,0.0096,0,0.6725,0.0024,0
0,0,0,0,0.0544,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.1214,0,0,0.0738,0,0.0021,0.1172
1.0148,0.0728,0.0828,0.6117,0.0017,0.5535,0.8719
2.0012,0.8863,0.4032,1.3869,0.115,2.0679,1.5656
2.6181,1.7813,0.6948,2.0297,0.9673,3.2584,1.3871
3.1002,2.3372,0.8556,2.4612,2.1034,3.9552,1.2376
3.3318,2.6264,0.9396,2.626,3.2759,4.2078,1.1136
3.2844,2.6967,0.9612,2.5331,3.8808,4.2013,1.1792
2.6575,2.5555,0.912,2.2172,4.0661,3.7938,1.0486
1.9932,2.1981,0.8004,1.6509,3.8878,3.0979,0.6131
0.7958,1.6048,0.6336,0.8305,2.9619,1.8707,0.0638
1.70E-02,0.8153,0.3768,0.0403,1.7641,0.5163,0
0,4.68E-02,0.0192,0,0.8721,0.0048,0
0,0,0,0,0.1022,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.179,0,0,0.1984,0,0.0039,0.1907
1.1084,0.049,0.0432,1.1044,0.0009,0.4914,1.0306
2.1792,0.5955,0.264,1.9028,0.1247,1.7912,1.7157
2.9738,1.4301,0.582,2.3822,0.8425,3.1126,2.1479
3.3531,2.0231,0.7104,2.6378,1.7209,3.8743,2.1898
3.4038,2.2955,0.6804,2.6952,2.434,4.1114,2.1613
3.2694,2.3369,0.6552,2.5712,2.8739,4.0141,2.1291
2.8309,2.1837,0.6684,2.2611,2.9959,3.6088,1.7849
1.9838,1.8032,0.6468,1.6895,2.8813,2.7655,1.0315
0.5575,1.214,0.4944,0.863,2.2835,1.4774,0.073
2.90E-03,0.5958,0.2664,0.0438,1.7531,0.3381,0
0,5.60E-02,0.0108,0,0.8033,0.0027,0
0,0,0,0,0.0498,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.1037,0,0,0.1722,0,0.0025,0.0821
0.8057,0.0339,0.0204,0.8754,0.0004,0.3303,0.6394
1.7531,0.443,0.1908,1.4543,0.116,1.2094,1.4024
2.4225,1.0494,0.4176,2.0702,0.8431,2.0899,1.8647
2.8048,1.7144,0.6384,2.2865,1.7055,2.8935,1.8597
2.8106,2.0427,0.7524,1.9211,2.4951,3.294,1.6362
2.4898,1.9835,0.7368,1.5924,2.8648,3.1539,1.3325
1.9491,1.7447,0.6504,1.2321,2.7685,2.7286,0.8894
1.2113,1.319,0.4044,0.674,2.4687,1.9548,0.3718
0.4076,0.9507,0.2808,0.2724,2.0472,1.0794,0.0075
0.0053,0.4696,0.1404,0.0075,1.5889,0.241,0
0,0.0512,0.0024,0,0.5908,0.0006,0
0,0,0,0,0.0568,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0698,0,0,0.2011,0,0.0016,0.0049
0.4233,0.0263,0.048,0.9025,0.001,0.2229,0.0889
0.8321,0.2614,0.2988,1.5878,0.1219,0.8587,0.2195
1.144,0.6034,0.5592,2.142,0.849,1.4304,0.3491
1.4422,0.8904,0.7248,2.4795,1.6857,1.9437,0.3614
1.7255,1.1036,0.8076,2.5945,2.4883,2.3243,0.3271
1.9189,1.1633,0.822,2.448,2.9333,2.5024,0.2717
1.6503,1.1608,0.78,2.1819,2.9065,2.2374,0.176
1.005,1.1451,0.6768,1.6097,2.6965,1.5849,0.0595
0.2653,0.8969,0.504,0.8953,2.1802,0.8413,0
0.0002,0.3825,0.2076,0.0568,1.5772,0.1748,0
0,0.0536,0.0072,0,0.6486,0.0018,0
0,0,0,0,0.0472,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0287,0,0,0.2069,0,0.0005,0.0006
0.1929,0.0318,0.0648,0.9462,0.0014,0.1811,0.0704
0.4529,0.3582,0.3492,1.5932,0.0588,0.8367,0.1735
0.7913,0.9166,0.5952,2.0989,0.7293,1.6233,0.2515
1.0539,1.8659,0.7512,2.3422,1.7565,2.4085,0.316
1.127,2.3787,0.8364,2.4093,2.5592,2.8682,0.3165
1.1343,2.4433,0.8568,2.2708,3.1173,2.877,0.2877
1.1857,2.2974,0.8148,1.9451,3.2484,2.5908,0.413
0.8807,1.966,0.7104,1.4993,3.094,2.0223,0.2492
0.3222,1.3751,0.522,0.7945,2.771,1.1574,0.0098
0.0049,0.5995,0.258,0.0478,2.0097,0.2998,0
0,0.0546,0.0096,0,0.771,0.0023,0
0,0,0,0,0.052,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0522,0,0,0.2675,0,0.0013,0.0413
0.5349,0.0238,0.0288,1.1442,0.0006,0.2156,0.3062
1.145,0.3974,0.1956,1.8769,0.1001,0.9947,0.7794
1.7644,0.9808,0.3936,2.3496,0.8986,1.8564,1.5711
2.0484,1.6533,0.6216,2.5966,1.8636,2.5686,1.9884
2.1274,2.0253,0.7212,2.6413,2.6939,2.9072,2.1603
2.0929,2.1233,0.66,2.4926,3.6804,2.8086,2.1127
1.7022,1.9464,0.4932,2.1765,3.9799,2.4321,1.6245
0.9781,1.4699,0.3492,1.6451,3.7852,1.6313,0.8417
0.2177,0.9961,0.2856,0.8943,3.4635,0.8429,0.0311
0,0.4354,0.1848,0.0584,2.3317,0.1936,0
0,0.0401,0.0072,0,0.9779,0.0018,0
0,0,0,0,0.1152,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0573,0,0,0.127,0,0.0012,0.0206
0.4626,0.0166,0.0276,0.75,0.0006,0.0736,0.234
0.9605,0.67,0.2244,1.4916,0.1253,0.6403,0.5078
1.4388,1.5187,0.4164,2.0625,0.9062,1.384,0.602
1.9904,2.0418,0.516,2.3106,1.9375,1.9372,0.6926
2.3687,2.2944,0.5628,2.252,2.6757,2.2545,0.9757
2.3629,2.3337,0.4368,1.9397,3.1589,2.2393,1.0121
1.8976,2.1623,0.2304,1.7527,3.6276,2.0252,0.6887
1.2203,1.8784,0.1656,1.1201,3.5569,1.6152,0.3125
0.4423,1.3944,0.1164,0.492,2.957,0.9464,0.0125
0.006,0.6537,0.0492,0.0215,1.905,0.1914,0
0,4.65E-02,0,0,0.6704,0,0
0,0,0,0,0.0423,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0314,0,0,0.0575,0,0.0004,0.065
0.4608,0.0372,0.054,0.4016,0.0011,0.3516,0.8039
1.3552,0.5958,0.3396,0.9945,0.058,1.648,1.7897
1.9402,1.1979,0.5976,1.6706,0.6788,2.7808,2.0786
2.2798,1.5066,0.738,1.8375,1.9236,3.377,1.6327
2.76,1.5686,0.8052,1.8211,2.8771,3.555,1.8872
2.7318,1.5608,0.8412,1.8138,3.5679,3.4298,1.7789
2.2971,1.4709,0.8136,1.5902,3.844,2.9604,1.458
1.5768,1.223,0.7176,1.1446,3.5447,2.2708,0.8227
0.568,0.8652,0.5532,0.5851,2.7351,1.2879,0.0409
0.0079,0.4089,0.2892,0.0361,1.8388,0.1849,0
0,0.0448,0.0072,0,0.8064,0.0018,0
0,0,0,0,0.093,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.1839,0,0,0.1655,0,0.002,0.2729
1.1479,0.0179,0.0312,0.7873,0.0007,0.2072,1.2801
1.9896,0.1953,0.2208,1.2615,0.0177,0.738,1.981
2.5331,0.5093,0.4632,1.4678,0.6067,1.2996,2.3858
2.7638,0.8692,0.7008,1.7812,1.8162,1.7457,2.6157
2.8268,1.1024,0.8352,1.9891,2.8867,1.7213,2.6712
2.5788,1.25,0.8796,1.9462,3.5342,1.651,2.4881
2.0735,1.2119,0.84,1.6552,3.8277,1.4141,1.9957
1.2745,0.9987,0.738,1.1689,3.644,0.9218,1.2082
0.2453,0.6539,0.5664,0.4884,3.2077,0.4815,0.0725
0,0.2522,0.312,0.0254,2.5674,0.1457,0
0,0.0144,0.0096,0,1.3288,0.0023,0
0,0,0,0,0.2231,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0098,0,0,0.1685,0,0.0002,0.0261
0.1585,0.0273,0.042,0.7703,0.0009,0.0906,0.2305
0.4297,0.3745,0.2784,1.2154,0.0556,0.513,0.3723
0.708,0.8385,0.4656,1.6054,1.0658,1.0256,0.3974
0.915,1.2161,0.5964,1.9296,2.6555,1.4925,0.3659
1.1329,1.3671,0.7548,1.9477,3.7027,1.8402,0.2895
1.1402,1.1755,0.762,1.8861,4.2482,1.775,0.2261
0.9059,0.9665,0.6636,1.637,4.4029,1.4545,0.1897
0.4535,0.7418,0.5112,1.2249,4.2345,0.9252,0.0929
0.0945,0.4468,0.2928,0.5973,3.66,0.397,0
0,0.2041,0.0948,0.0317,2.6588,0.0969,0
0,0.0419,0.0012,0,1.3983,0.0003,0
0,0,0,0,0.2431,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0103,0,0,0.1541,0,0.0001,0.012
0.2115,0.015,0.0288,0.754,0.0006,0.1059,0.2446
0.5931,0.3038,0.2172,1.4253,0.1078,0.6824,0.5902
0.9504,0.7332,0.4224,1.9176,1.1401,1.3958,0.7949
1.2744,1.1405,0.612,2.1861,2.5332,2.0027,0.7551
1.5729,1.4515,0.684,2.1544,3.5412,2.2795,0.5737
1.6588,1.3265,0.6996,2.0244,4.091,2.0769,0.4778
1.3591,1.132,0.6504,1.8454,4.2618,1.8022,0.3676
0.8157,0.9041,0.5496,1.3167,4.1014,1.348,0.1925
0.2057,0.5962,0.33,0.6117,3.5964,0.6644,0.0048
0,0.2665,0.144,0.0282,2.7252,0.1519,0
0,0.0467,0.0024,0,1.4016,0.0006,0
0,0,0,0,0.2325,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0361,0,0,0.1423,0,0.0007,0.0352
0.2662,0.0111,0.0156,0.7351,0.0003,0.1335,0.4031
0.6075,0.2846,0.09,1.218,0.0258,0.6153,0.731
0.9131,0.9115,0.144,1.6,0.7535,1.2066,0.7999
0.7589,1.4397,0.2352,1.9233,2.0018,1.7024,0.7435
0.5899,1.8276,0.4008,2.2199,2.9172,1.506,0.6287
0.4581,1.9601,0.4296,2.1645,3.4463,1.4877,0.4768
0.3069,1.8668,0.3168,1.6581,3.6259,1.2827,0.3402
0.1446,1.4495,0.2292,0.8065,3.5311,0.8971,0.0749
0.0208,0.8782,0.1344,0.2218,3.11,0.4015,0
0,0.3015,0.0372,0.0029,2.3985,0.0868,0
0,0.007,0,0,1.3373,0.0001,0
0,0,0,0,0.1856,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0024,0,0,0.1417,0,0,0.003
0.1035,0.0166,0.012,0.7185,0.0003,0.0391,0.0989
0.4581,0.7851,0.1476,1.3104,0.0794,0.6297,0.1931
0.8846,1.7738,0.4236,1.7202,1.2062,1.405,0.3352
1.3195,2.4428,0.6996,1.767,2.6815,1.9485,0.623
1.2411,2.7978,0.8868,1.7143,3.6841,2.3668,0.6546
1.0216,2.8767,0.93,1.4274,4.1724,2.4404,0.5354
0.6882,2.7414,0.8916,1.0493,3.7199,2.3351,0.3229
0.4496,2.3788,0.7752,0.7254,3.6108,1.9102,0.0695
0.1285,1.739,0.5796,0.3113,3.2432,1.1168,0
0,0.807,0.2904,0.0124,2.5109,0.2921,0
0,0.0519,0.0084,0,1.4111,0.002,0
0,0,0,0,0.2161,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0189,0,0,0.0303,0,0.0004,0.0293
0.4966,0.0473,0.0708,0.2951,0.0015,0.3929,0.4267
1.5465,0.706,0.42,0.6139,0.1172,1.7495,1.073
2.4088,1.5632,0.6252,0.8836,1.2587,2.8475,1.8177
2.7429,2.1631,0.744,1.0528,2.701,3.5014,2.2582
2.8225,2.4933,0.7548,1.0643,3.7501,3.6896,2.4018
2.6823,2.5654,0.7464,0.9382,4.3526,3.3961,2.192
2.0443,2.4496,0.6588,0.6877,4.6077,2.9475,1.6984
1.1289,2.1453,0.5736,0.4232,4.4031,2.223,0.7067
0.3738,1.577,0.4416,0.2373,3.8847,1.2973,0.0125
0.004,0.7115,0.1896,0.0096,2.9061,0.2551,0
0,0.0499,0.0024,0,1.4492,0.0006,0
0,0,0,0,0.1719,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0044,0,0,0.0303,0,0,0.0409
0.2589,0.0533,0.078,0.2265,0.0016,0.4351,0.3589
0.8856,0.8672,0.438,0.4467,0.0425,1.9197,0.7088
1.3836,1.7816,0.7092,0.6255,0.5898,3.1082,0.994
1.6912,2.3535,0.8736,0.7345,1.5957,3.8859,1.1257
1.6775,2.6553,0.9612,0.813,2.6639,4.2442,1.0443
1.592,2.7552,0.9792,0.7414,3.5763,4.3219,0.8179
1.3392,2.6312,0.9312,0.5003,3.9093,3.9802,0.5678
0.9386,2.2679,0.8172,0.2832,3.4995,3.1761,0.2364
0.4384,1.6448,0.63,0.1013,3.0206,1.8693,0
0.0041,0.7671,0.354,0.0054,2.1071,0.4368,0
0,0.0503,0.0108,0,0.8176,0.0026,0
0,0,0,0,0.046,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0423,0,0,0.1642,0,0.0001,0.0857
0.7369,0.0619,0.09,0.8298,0.0019,0.5572,1.0426
1.5594,0.7936,0.456,1.5766,0.0387,1.9652,1.863
2.0586,1.7578,0.7164,2.0729,0.5465,3.1186,2.3724
2.3969,2.3252,0.8736,2.143,1.6658,3.8449,2.5719
2.6585,2.6295,0.9552,2.0594,2.8073,4.1553,2.5373
2.686,2.7079,0.972,1.8524,3.4055,3.9866,2.273
2.524,2.5312,0.9252,1.5091,3.5664,3.4172,1.7466
1.8137,2.0896,0.8136,0.8757,3.4564,2.7841,0.9302
0.5675,1.4702,0.6264,0.3429,2.7699,1.8027,0.035
